Package Name,sunday,monday,tuesday,wednesday,thursday,friday,saturday,normalized_sunday,normalized_monday,normalized_tuesday,normalized_wednesday,normalized_thursday,normalized_friday,normalized_saturday,
postcss-minify-params,1,9,9,11,5,6,7,0.0208,0.1875,0.1875,0.2292,0.1042,0.1250,0.1458
postcss-minify-selectors,2,14,14,8,5,6,9,0.0345,0.2414,0.2414,0.1379,0.0862,0.1034,0.1552
postcss-normalize-charset,1,8,7,3,3,4,7,0.0303,0.2424,0.2121,0.0909,0.0909,0.1212,0.2121
postcss-normalize-display-values,0,8,6,3,3,5,6,0.0000,0.2581,0.1935,0.0968,0.0968,0.1613,0.1935
postcss-normalize-positions,1,8,6,3,3,5,7,0.0303,0.2424,0.1818,0.0909,0.0909,0.1515,0.2121
postcss-normalize-repeat-style,1,8,6,3,3,5,7,0.0303,0.2424,0.1818,0.0909,0.0909,0.1515,0.2121
postcss-normalize-string,1,8,6,3,3,5,6,0.0313,0.2500,0.1875,0.0938,0.0938,0.1563,0.1875
postcss-normalize-timing-functions,0,8,6,3,3,5,6,0.0000,0.2581,0.1935,0.0968,0.0968,0.1613,0.1935
postcss-normalize-unicode,1,8,5,3,3,6,6,0.0313,0.2500,0.1563,0.0938,0.0938,0.1875,0.1875
postcss-normalize-url,2,9,12,7,9,6,10,0.0364,0.1636,0.2182,0.1273,0.1636,0.1091,0.1818
postcss-normalize-whitespace,1,8,6,3,4,5,6,0.0303,0.2424,0.1818,0.0909,0.1212,0.1515,0.1818
postcss-ordered-values,1,9,11,6,7,7,9,0.0200,0.1800,0.2200,0.1200,0.1400,0.1400,0.1800
postcss-reduce-initial,0,8,6,5,5,5,7,0.0000,0.2222,0.1667,0.1389,0.1389,0.1389,0.1944
postcss-reduce-transforms,1,8,8,3,5,6,6,0.0270,0.2162,0.2162,0.0811,0.1351,0.1622,0.1622
postcss-svgo,1,8,11,3,7,9,9,0.0208,0.1667,0.2292,0.0625,0.1458,0.1875,0.1875
postcss-unique-selectors,3,8,7,4,4,4,7,0.0811,0.2162,0.1892,0.1081,0.1081,0.1081,0.1892
timsort,0,4,0,1,0,0,0,0.0000,0.8000,0.0000,0.2000,0.0000,0.0000,0.0000
color,6,5,11,4,8,8,7,0.1224,0.1020,0.2245,0.0816,0.1633,0.1633,0.1429
color-string,1,1,10,3,4,13,4,0.0278,0.0278,0.2778,0.0833,0.1111,0.3611,0.1111
css-color-names,0,1,2,1,0,3,0,0.0000,0.1429,0.2857,0.1429,0.0000,0.4286,0.0000
stylehacks,1,13,6,4,5,5,6,0.0250,0.3250,0.1500,0.1000,0.1250,0.1250,0.1500
caniuse-api,0,6,3,6,1,2,1,0.0000,0.3158,0.1579,0.3158,0.0526,0.1053,0.0526
cssnano-util-same-parent,0,1,1,1,1,0,0,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.0000
vendors,0,1,1,1,3,1,0,0.0000,0.1429,0.1429,0.1429,0.4286,0.1429,0.0000
lodash.uniq,0,8,3,5,2,3,1,0.0000,0.3636,0.1364,0.2273,0.0909,0.1364,0.0455
cssnano-util-get-arguments,0,1,0,1,1,0,0,0.0000,0.3333,0.0000,0.3333,0.3333,0.0000,0.0000
is-color-stop,0,0,2,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hex-color-regex,0,1,2,0,1,0,1,0.0000,0.2000,0.4000,0.0000,0.2000,0.0000,0.2000
hsl-regex,0,0,0,0,0,0,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
hsla-regex,0,0,0,0,0,0,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
rgb-regex,0,2,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
rgba-regex,0,1,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
alphanum-sort,3,0,0,0,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
uniqs,0,1,1,0,0,0,0,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000
cssnano-util-get-match,0,1,0,1,1,0,0,0.0000,0.3333,0.0000,0.3333,0.3333,0.0000,0.0000
is-absolute-url,3,1,0,2,1,2,1,0.3000,0.1000,0.0000,0.2000,0.1000,0.2000,0.1000
is-svg,0,4,4,5,3,5,1,0.0000,0.1818,0.1818,0.2273,0.1364,0.2273,0.0455
svgo,13,14,15,10,10,22,11,0.1368,0.1474,0.1579,0.1053,0.1053,0.2316,0.1158
html-comment-regex,0,0,1,1,2,1,0,0.0000,0.0000,0.2000,0.2000,0.4000,0.2000,0.0000
fast-xml-parser,22,11,11,20,15,19,19,0.1880,0.0940,0.0940,0.1709,0.1282,0.1624,0.1624
coa,3,3,6,7,9,3,4,0.0857,0.0857,0.1714,0.2000,0.2571,0.0857,0.1143
css-select,4,5,2,3,3,8,1,0.1538,0.1923,0.0769,0.1154,0.1154,0.3077,0.0385
css-select-base-adapter,0,1,0,1,0,0,0,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000
css-tree,1,10,8,13,8,11,5,0.0179,0.1786,0.1429,0.2321,0.1429,0.1964,0.0893
csso,5,12,18,13,19,8,7,0.0610,0.1463,0.2195,0.1585,0.2317,0.0976,0.0854
stable,0,1,0,2,2,3,1,0.0000,0.1111,0.0000,0.2222,0.2222,0.3333,0.1111
unquote,0,1,1,0,1,0,0,0.0000,0.3333,0.3333,0.0000,0.3333,0.0000,0.0000
util.promisify,0,0,0,1,1,1,1,0.0000,0.0000,0.0000,0.2500,0.2500,0.2500,0.2500
@types/q,0,3,2,11,2,10,8,0.0000,0.0833,0.0556,0.3056,0.0556,0.2778,0.2222
q,8,6,8,10,28,5,11,0.1053,0.0789,0.1053,0.1316,0.3684,0.0658,0.1447
boolbase,0,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
css-what,7,4,3,1,5,1,3,0.2917,0.1667,0.1250,0.0417,0.2083,0.0417,0.1250
domutils,6,9,3,1,7,7,6,0.1538,0.2308,0.0769,0.0256,0.1795,0.1795,0.1538
nth-check,0,3,0,1,2,0,1,0.0000,0.4286,0.0000,0.1429,0.2857,0.0000,0.1429
dom-serializer,4,2,2,0,1,5,3,0.2353,0.1176,0.1176,0.0000,0.0588,0.2941,0.1765
domelementtype,0,2,3,4,5,1,1,0.0000,0.1250,0.1875,0.2500,0.3125,0.0625,0.0625
entities,8,5,3,0,5,0,7,0.2857,0.1786,0.1071,0.0000,0.1786,0.0000,0.2500
mdn-data,2,0,8,7,13,8,1,0.0513,0.0000,0.2051,0.1795,0.3333,0.2051,0.0256
object.getownpropertydescriptors,3,2,2,1,3,4,0,0.2000,0.1333,0.1333,0.0667,0.2000,0.2667,0.0000
devtools-protocol,9,86,187,229,200,196,134,0.0086,0.0826,0.1796,0.2200,0.1921,0.1883,0.1287
unbzip2-stream,0,3,10,6,1,5,1,0.0000,0.1154,0.3846,0.2308,0.0385,0.1923,0.0385
@google-cloud/storage,1,17,34,32,34,27,11,0.0064,0.1090,0.2179,0.2051,0.2179,0.1731,0.0705
aws-sdk,2,103,276,357,308,398,179,0.0012,0.0635,0.1701,0.2200,0.1898,0.2452,0.1103
@google-cloud/common,2,7,26,13,27,25,15,0.0174,0.0609,0.2261,0.1130,0.2348,0.2174,0.1304
@google-cloud/paginator,0,3,0,4,5,6,3,0.0000,0.1429,0.0000,0.1905,0.2381,0.2857,0.1429
@google-cloud/promisify,0,1,2,3,5,5,1,0.0000,0.0588,0.1176,0.1765,0.2941,0.2941,0.0588
compressible,2,3,6,4,5,3,3,0.0769,0.1154,0.2308,0.1538,0.1923,0.1154,0.1154
date-and-time,11,12,2,3,8,4,7,0.2340,0.2553,0.0426,0.0638,0.1702,0.0851,0.1489
duplexify,6,8,5,10,1,3,6,0.1538,0.2051,0.1282,0.2564,0.0256,0.0769,0.1538
gaxios,6,3,15,10,9,15,4,0.0968,0.0484,0.2419,0.1613,0.1452,0.2419,0.0645
gcs-resumable-upload,0,12,10,12,18,12,3,0.0000,0.1791,0.1493,0.1791,0.2687,0.1791,0.0448
hash-stream-validation,0,2,1,2,0,4,1,0.0000,0.2000,0.1000,0.2000,0.0000,0.4000,0.1000
pumpify,3,0,3,7,1,3,5,0.1364,0.0000,0.1364,0.3182,0.0455,0.1364,0.2273
snakeize,0,0,0,3,0,0,0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
stream-events,0,2,0,0,0,4,0,0.0000,0.3333,0.0000,0.0000,0.0000,0.6667,0.0000
@google-cloud/projectify,0,1,2,4,5,4,0,0.0000,0.0625,0.1250,0.2500,0.3125,0.2500,0.0000
ent,0,0,2,2,5,3,1,0.0000,0.0000,0.1538,0.1538,0.3846,0.2308,0.0769
google-auth-library,0,8,26,39,26,20,8,0.0000,0.0630,0.2047,0.3071,0.2047,0.1575,0.0630
retry-request,0,4,4,10,4,10,5,0.0000,0.1081,0.1081,0.2703,0.1081,0.2703,0.1351
teeny-request,2,3,13,11,8,14,2,0.0377,0.0566,0.2453,0.2075,0.1509,0.2642,0.0377
stream-shift,0,0,0,0,1,0,1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000
ecdsa-sig-formatter,0,2,1,1,2,1,3,0.0000,0.2000,0.1000,0.1000,0.2000,0.1000,0.3000
fast-text-encoding,0,0,2,3,0,2,0,0.0000,0.0000,0.2857,0.4286,0.0000,0.2857,0.0000
gcp-metadata,1,6,7,6,7,11,6,0.0227,0.1364,0.1591,0.1364,0.1591,0.2500,0.1364
gtoken,3,5,11,11,7,6,1,0.0682,0.1136,0.2500,0.2500,0.1591,0.1364,0.0227
jws,2,5,1,4,6,2,3,0.0870,0.2174,0.0435,0.1739,0.2609,0.0870,0.1304
is-stream,0,3,2,0,0,0,1,0.0000,0.5000,0.3333,0.0000,0.0000,0.0000,0.1667
event-target-shim,3,4,6,4,4,2,4,0.1111,0.1481,0.2222,0.1481,0.1481,0.0741,0.1481
json-bigint,1,1,2,4,3,5,1,0.0588,0.0588,0.1176,0.2353,0.1765,0.2941,0.0588
bignumber.js,6,8,8,7,17,9,1,0.1071,0.1429,0.1429,0.1250,0.3036,0.1607,0.0179
google-p12-pem,0,1,3,5,8,10,1,0.0000,0.0357,0.1071,0.1786,0.2857,0.3571,0.0357
node-forge,2,12,23,35,26,19,15,0.0152,0.0909,0.1742,0.2652,0.1970,0.1439,0.1136
jwa,5,2,2,2,4,1,3,0.2632,0.1053,0.1053,0.1053,0.2105,0.0526,0.1579
buffer-equal-constant-time,0,0,2,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
stubs,0,0,0,1,0,5,0,0.0000,0.0000,0.0000,0.1667,0.0000,0.8333,0.0000
jmespath,0,2,1,2,1,4,0,0.0000,0.2000,0.1000,0.2000,0.1000,0.4000,0.0000
querystring,0,1,1,2,0,1,0,0.0000,0.2000,0.2000,0.4000,0.0000,0.2000,0.0000
url,0,0,2,1,1,2,1,0.0000,0.0000,0.2857,0.1429,0.1429,0.2857,0.1429
xml2js,5,6,5,13,5,4,12,0.1000,0.1200,0.1000,0.2600,0.1000,0.0800,0.2400
@xtuc/ieee754,0,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
cubic2quad,0,1,0,3,1,0,0,0.0000,0.2000,0.0000,0.6000,0.2000,0.0000,0.0000
microbuffer,1,0,0,0,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
svgpath,8,1,4,5,3,2,3,0.3077,0.0385,0.1538,0.1923,0.1154,0.0769,0.1154
array.prototype.flatmap,1,1,1,2,3,2,2,0.0833,0.0833,0.0833,0.1667,0.2500,0.1667,0.1667
geometry-interfaces,3,0,2,0,2,1,6,0.2143,0.0000,0.1429,0.0000,0.1429,0.0714,0.4286
neatequal,0,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
string.fromcodepoint,0,1,1,0,1,1,0,0.0000,0.2500,0.2500,0.0000,0.2500,0.2500,0.0000
string.prototype.codepointat,0,0,1,0,1,2,0,0.0000,0.0000,0.2500,0.0000,0.2500,0.5000,0.0000
svg-pathdata,9,6,6,1,1,3,8,0.2647,0.1765,0.1765,0.0294,0.0294,0.0882,0.2353
es-shim-unscopables,0,0,1,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
varstream,1,2,3,0,2,2,0,0.1000,0.2000,0.3000,0.0000,0.2000,0.2000,0.0000
terser,14,27,22,12,24,18,15,0.1061,0.2045,0.1667,0.0909,0.1818,0.1364,0.1136
@types/eslint-scope,1,0,1,1,0,2,0,0.2000,0.0000,0.2000,0.2000,0.0000,0.4000,0.0000
@webassemblyjs/ast,3,21,8,13,19,15,4,0.0361,0.2530,0.0964,0.1566,0.2289,0.1807,0.0482
@webassemblyjs/wasm-edit,3,17,8,12,19,15,4,0.0385,0.2179,0.1026,0.1538,0.2436,0.1923,0.0513
@webassemblyjs/wasm-parser,3,21,8,13,19,15,4,0.0361,0.2530,0.0964,0.1566,0.2289,0.1807,0.0482
chrome-trace-event,1,2,2,1,1,0,1,0.1250,0.2500,0.2500,0.1250,0.1250,0.0000,0.1250
enhanced-resolve,4,30,25,19,15,20,8,0.0331,0.2479,0.2066,0.1570,0.1240,0.1653,0.0661
es-module-lexer,5,6,10,12,15,4,6,0.0862,0.1034,0.1724,0.2069,0.2586,0.0690,0.1034
glob-to-regexp,1,1,1,2,0,0,3,0.1250,0.1250,0.1250,0.2500,0.0000,0.0000,0.3750
json-parse-better-errors,0,0,0,2,0,1,0,0.0000,0.0000,0.0000,0.6667,0.0000,0.3333,0.0000
loader-runner,2,0,4,1,5,2,0,0.1429,0.0000,0.2857,0.0714,0.3571,0.1429,0.0000
watchpack,4,6,5,17,6,10,6,0.0741,0.1111,0.0926,0.3148,0.1111,0.1852,0.1111
@webassemblyjs/helper-numbers,0,1,0,0,3,0,1,0.0000,0.2000,0.0000,0.0000,0.6000,0.0000,0.2000
@webassemblyjs/helper-wasm-bytecode,3,17,8,12,19,15,4,0.0385,0.2179,0.1026,0.1538,0.2436,0.1923,0.0513
@webassemblyjs/floating-point-hex-parser,3,12,8,12,15,9,4,0.0476,0.1905,0.1270,0.1905,0.2381,0.1429,0.0635
@webassemblyjs/helper-api-error,3,6,7,7,14,4,2,0.0698,0.1395,0.1628,0.1628,0.3256,0.0930,0.0465
@xtuc/long,0,1,0,3,1,0,0,0.0000,0.2000,0.0000,0.6000,0.2000,0.0000,0.0000
@webassemblyjs/helper-buffer,3,17,8,12,19,15,4,0.0385,0.2179,0.1026,0.1538,0.2436,0.1923,0.0513
@webassemblyjs/helper-wasm-section,3,17,8,12,19,15,4,0.0385,0.2179,0.1026,0.1538,0.2436,0.1923,0.0513
@webassemblyjs/wasm-gen,3,20,8,13,19,14,4,0.0370,0.2469,0.0988,0.1605,0.2346,0.1728,0.0494
@webassemblyjs/wasm-opt,3,10,7,13,15,7,3,0.0517,0.1724,0.1207,0.2241,0.2586,0.1207,0.0517
@webassemblyjs/wast-printer,3,20,8,13,19,15,4,0.0366,0.2439,0.0976,0.1585,0.2317,0.1829,0.0488
@webassemblyjs/ieee754,3,6,7,7,12,3,2,0.0750,0.1500,0.1750,0.1750,0.3000,0.0750,0.0500
@webassemblyjs/leb128,3,11,8,12,15,10,4,0.0476,0.1746,0.1270,0.1905,0.2381,0.1587,0.0635
@webassemblyjs/utf8,3,5,6,7,13,3,2,0.0769,0.1282,0.1538,0.1795,0.3333,0.0769,0.0513
gzip-size,1,3,2,4,2,4,2,0.0556,0.1667,0.1111,0.2222,0.1111,0.2222,0.1111
opener,2,3,2,1,3,0,1,0.1667,0.2500,0.1667,0.0833,0.2500,0.0000,0.0833
sirv,4,4,9,5,9,4,10,0.0889,0.0889,0.2000,0.1111,0.2000,0.0889,0.2222
duplexer,0,1,0,2,1,3,0,0.0000,0.1429,0.0000,0.2857,0.1429,0.4286,0.0000
@polka/url,2,2,3,0,3,3,1,0.1429,0.1429,0.2143,0.0000,0.2143,0.2143,0.0714
totalist,1,0,3,1,1,0,0,0.1667,0.0000,0.5000,0.1667,0.1667,0.0000,0.0000
ansi-html,0,5,2,1,0,0,1,0.0000,0.5556,0.2222,0.1111,0.0000,0.0000,0.1111
bonjour,2,2,2,1,2,0,3,0.1667,0.1667,0.1667,0.0833,0.1667,0.0000,0.2500
compression,3,11,3,9,5,5,0,0.0833,0.3056,0.0833,0.2500,0.1389,0.1389,0.0000
connect-history-api-fallback,1,1,3,3,2,1,2,0.0769,0.0769,0.2308,0.2308,0.1538,0.0769,0.1538
del,2,6,4,3,2,6,3,0.0769,0.2308,0.1538,0.1154,0.0769,0.2308,0.1154
express,19,38,47,65,55,42,34,0.0633,0.1267,0.1567,0.2167,0.1833,0.1400,0.1133
html-entities,3,8,4,6,4,5,6,0.0833,0.2222,0.1111,0.1667,0.1111,0.1389,0.1667
http-proxy-middleware,13,11,12,11,13,8,11,0.1646,0.1392,0.1519,0.1392,0.1646,0.1013,0.1392
import-local,2,1,0,1,2,1,2,0.2222,0.1111,0.0000,0.1111,0.2222,0.1111,0.2222
internal-ip,0,2,1,2,4,3,7,0.0000,0.1053,0.0526,0.1053,0.2105,0.1579,0.3684
killable,0,0,0,0,1,1,0,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
loglevel,3,3,11,3,7,2,0,0.1034,0.1034,0.3793,0.1034,0.2414,0.0690,0.0000
opn,4,2,3,4,3,0,6,0.1818,0.0909,0.1364,0.1818,0.1364,0.0000,0.2727
p-retry,1,4,0,5,3,2,2,0.0588,0.2353,0.0000,0.2941,0.1765,0.1176,0.1176
portfinder,0,6,8,10,2,5,8,0.0000,0.1538,0.2051,0.2564,0.0513,0.1282,0.2051
selfsigned,0,5,5,9,4,4,2,0.0000,0.1724,0.1724,0.3103,0.1379,0.1379,0.0690
serve-index,3,4,5,2,7,9,3,0.0909,0.1212,0.1515,0.0606,0.2121,0.2727,0.0909
sockjs,0,4,5,9,7,9,2,0.0000,0.1111,0.1389,0.2500,0.1944,0.2500,0.0556
sockjs-client,4,8,3,5,4,6,2,0.1250,0.2500,0.0938,0.1563,0.1250,0.1875,0.0625
spdy,10,28,38,38,38,42,19,0.0469,0.1315,0.1784,0.1784,0.1784,0.1972,0.0892
webpack-dev-middleware,6,13,18,22,21,14,9,0.0583,0.1262,0.1748,0.2136,0.2039,0.1359,0.0874
webpack-log,1,2,1,0,4,3,0,0.0909,0.1818,0.0909,0.0000,0.3636,0.2727,0.0000
array-flatten,5,3,1,0,1,2,1,0.3846,0.2308,0.0769,0.0000,0.0769,0.1538,0.0769
deep-equal,1,2,0,6,2,3,5,0.0526,0.1053,0.0000,0.3158,0.1053,0.1579,0.2632
dns-equal,1,0,0,0,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
dns-txt,1,1,0,0,0,0,0,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000
multicast-dns,8,6,9,5,2,9,2,0.1951,0.1463,0.2195,0.1220,0.0488,0.2195,0.0488
multicast-dns-service-types,1,0,0,0,2,0,0,0.3333,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000
is-arguments,0,0,2,3,0,1,2,0.0000,0.0000,0.2500,0.3750,0.0000,0.1250,0.2500
object-is,1,1,2,2,2,2,0,0.1000,0.1000,0.2000,0.2000,0.2000,0.2000,0.0000
functions-have-names,0,2,4,0,1,0,0,0.0000,0.2857,0.5714,0.0000,0.1429,0.0000,0.0000
buffer-indexof,0,1,3,0,3,1,0,0.0000,0.1250,0.3750,0.0000,0.3750,0.1250,0.0000
dns-packet,4,3,8,11,2,8,1,0.1081,0.0811,0.2162,0.2973,0.0541,0.2162,0.0270
thunky,1,1,1,0,1,2,0,0.1667,0.1667,0.1667,0.0000,0.1667,0.3333,0.0000
accepts,3,6,4,7,7,5,4,0.0833,0.1667,0.1111,0.1944,0.1944,0.1389,0.1111
on-headers,0,1,0,2,0,1,0,0.0000,0.2500,0.0000,0.5000,0.0000,0.2500,0.0000
vary,1,1,1,1,3,0,0,0.1429,0.1429,0.1429,0.1429,0.4286,0.0000,0.0000
@types/express,0,3,12,12,2,8,5,0.0000,0.0714,0.2857,0.2857,0.0476,0.1905,0.1190
globby,7,8,7,5,2,4,9,0.1667,0.1905,0.1667,0.1190,0.0476,0.0952,0.2143
is-path-cwd,0,0,0,1,3,1,1,0.0000,0.0000,0.0000,0.1667,0.5000,0.1667,0.1667
is-path-in-cwd,0,1,0,0,4,1,2,0.0000,0.1250,0.0000,0.0000,0.5000,0.1250,0.2500
dir-glob,1,1,0,1,2,4,1,0.1000,0.1000,0.0000,0.1000,0.2000,0.4000,0.1000
pinkie,2,6,1,0,1,0,0,0.2000,0.6000,0.1000,0.0000,0.1000,0.0000,0.0000
body-parser,7,14,8,11,10,11,11,0.0972,0.1944,0.1111,0.1528,0.1389,0.1528,0.1528
content-disposition,3,1,1,0,0,4,3,0.2500,0.0833,0.0833,0.0000,0.0000,0.3333,0.2500
content-type,0,3,3,0,0,0,1,0.0000,0.4286,0.4286,0.0000,0.0000,0.0000,0.1429
cookie,1,2,4,2,8,6,1,0.0417,0.0833,0.1667,0.0833,0.3333,0.2500,0.0417
cookie-signature,0,2,1,3,1,2,2,0.0000,0.1818,0.0909,0.2727,0.0909,0.1818,0.1818
encodeurl,0,1,0,0,1,1,0,0.0000,0.3333,0.0000,0.0000,0.3333,0.3333,0.0000
etag,3,5,2,1,1,0,2,0.2143,0.3571,0.1429,0.0714,0.0714,0.0000,0.1429
finalhandler,2,3,3,4,7,7,2,0.0714,0.1071,0.1071,0.1429,0.2500,0.2500,0.0714
fresh,1,4,2,1,3,0,1,0.0833,0.3333,0.1667,0.0833,0.2500,0.0000,0.0833
merge-descriptors,0,2,0,1,0,0,1,0.0000,0.5000,0.0000,0.2500,0.0000,0.0000,0.2500
methods,1,2,1,2,0,1,0,0.1429,0.2857,0.1429,0.2857,0.0000,0.1429,0.0000
on-finished,1,1,2,1,2,0,1,0.1250,0.1250,0.2500,0.1250,0.2500,0.0000,0.1250
parseurl,2,1,2,4,0,0,2,0.1818,0.0909,0.1818,0.3636,0.0000,0.0000,0.1818
path-to-regexp,4,9,14,7,11,3,5,0.0755,0.1698,0.2642,0.1321,0.2075,0.0566,0.0943
proxy-addr,1,11,5,4,3,2,1,0.0370,0.4074,0.1852,0.1481,0.1111,0.0741,0.0370
range-parser,0,5,1,1,1,1,2,0.0000,0.4545,0.0909,0.0909,0.0909,0.0909,0.1818
send,9,8,10,11,11,4,8,0.1475,0.1311,0.1639,0.1803,0.1803,0.0656,0.1311
serve-static,10,5,8,9,17,5,6,0.1667,0.0833,0.1333,0.1500,0.2833,0.0833,0.1000
type-is,2,7,3,4,5,9,7,0.0541,0.1892,0.0811,0.1081,0.1351,0.2432,0.1892
utils-merge,0,0,0,1,0,1,0,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000
@types/body-parser,0,3,6,5,3,7,5,0.0000,0.1034,0.2069,0.1724,0.1034,0.2414,0.1724
@types/express-serve-static-core,1,11,22,19,8,17,10,0.0114,0.1250,0.2500,0.2159,0.0909,0.1932,0.1136
@types/qs,1,2,4,6,2,4,9,0.0357,0.0714,0.1429,0.2143,0.0714,0.1429,0.3214
@types/serve-static,0,5,6,4,3,4,6,0.0000,0.1786,0.2143,0.1429,0.1071,0.1429,0.2143
@types/connect,0,2,4,3,1,1,5,0.0000,0.1250,0.2500,0.1875,0.0625,0.0625,0.3125
ylru,0,0,2,4,2,0,0,0.0000,0.0000,0.2500,0.5000,0.2500,0.0000,0.0000
ee-first,0,0,1,5,0,0,2,0.0000,0.0000,0.1250,0.6250,0.0000,0.0000,0.2500
media-typer,2,1,0,1,2,0,2,0.2500,0.1250,0.0000,0.1250,0.2500,0.0000,0.2500
forwarded,0,2,2,0,0,1,0,0.0000,0.4000,0.4000,0.0000,0.0000,0.2000,0.0000
ipaddr.js,1,2,6,11,6,3,4,0.0303,0.0606,0.1818,0.3333,0.1818,0.0909,0.1212
destroy,0,1,1,1,1,1,1,0.0000,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667
http-proxy,4,21,13,26,15,18,6,0.0388,0.2039,0.1262,0.2524,0.1456,0.1748,0.0583
eventemitter3,2,4,8,8,7,4,1,0.0588,0.1176,0.2353,0.2353,0.2059,0.1176,0.0294
requires-port,0,0,1,0,0,2,0,0.0000,0.0000,0.3333,0.0000,0.0000,0.6667,0.0000
resolve-cwd,1,0,1,0,0,1,0,0.3333,0.0000,0.3333,0.0000,0.0000,0.3333,0.0000
default-gateway,8,5,3,3,13,4,13,0.1633,0.1020,0.0612,0.0612,0.2653,0.0816,0.2653
execa,7,9,5,9,5,6,5,0.1522,0.1957,0.1087,0.1957,0.1087,0.1304,0.1087
npm-run-path,2,2,3,2,1,1,0,0.1818,0.1818,0.2727,0.1818,0.0909,0.0909,0.0000
p-finally,0,0,1,1,0,2,0,0.0000,0.0000,0.2500,0.2500,0.0000,0.5000,0.0000
strip-eof,1,0,0,0,0,0,1,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
is-wsl,3,2,1,0,0,0,0,0.5000,0.3333,0.1667,0.0000,0.0000,0.0000,0.0000
is-docker,0,2,1,3,1,2,0,0.0000,0.2222,0.1111,0.3333,0.1111,0.2222,0.0000
batch,1,2,4,1,5,3,1,0.0588,0.1176,0.2353,0.0588,0.2941,0.1765,0.0588
eventsource,2,7,5,5,10,3,3,0.0571,0.2000,0.1429,0.1429,0.2857,0.0857,0.0857
json3,1,3,2,2,1,2,0,0.0909,0.2727,0.1818,0.1818,0.0909,0.1818,0.0000
url-parse,6,11,5,8,8,9,4,0.1176,0.2157,0.0980,0.1569,0.1569,0.1765,0.0784
original,1,2,3,1,3,1,1,0.0833,0.1667,0.2500,0.0833,0.2500,0.0833,0.0833
querystringify,0,4,2,3,1,0,0,0.0000,0.4000,0.2000,0.3000,0.1000,0.0000,0.0000
handle-thing,0,2,2,1,3,0,3,0.0000,0.1818,0.1818,0.0909,0.2727,0.0000,0.2727
http-deceiver,2,2,1,3,2,1,1,0.1667,0.1667,0.0833,0.2500,0.1667,0.0833,0.0833
select-hose,0,0,2,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
spdy-transport,3,7,8,10,16,4,2,0.0600,0.1400,0.1600,0.2000,0.3200,0.0800,0.0400
detect-node,1,0,0,1,4,2,0,0.1250,0.0000,0.0000,0.1250,0.5000,0.2500,0.0000
hpack.js,2,0,4,3,0,0,1,0.2000,0.0000,0.4000,0.3000,0.0000,0.0000,0.1000
obuf,2,0,1,4,0,2,1,0.2000,0.0000,0.1000,0.4000,0.0000,0.2000,0.1000
wbuf,3,5,2,2,0,2,1,0.2000,0.3333,0.1333,0.1333,0.0000,0.1333,0.0667
minimalistic-assert,0,1,0,1,0,0,0,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000
memory-fs,0,1,3,1,1,0,1,0.0000,0.1429,0.4286,0.1429,0.1429,0.0000,0.1429
errno,2,4,2,3,1,0,3,0.1333,0.2667,0.1333,0.2000,0.0667,0.0000,0.2000
prr,1,1,1,0,0,0,0,0.3333,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000
lowdb,5,7,8,17,18,8,7,0.0714,0.1000,0.1143,0.2429,0.2571,0.1143,0.1000
steno,2,1,1,5,5,4,0,0.1111,0.0556,0.0556,0.2778,0.2778,0.2222,0.0000
@simonwep/pickr,5,9,8,12,6,13,2,0.0909,0.1636,0.1455,0.2182,0.1091,0.2364,0.0364
